,eventid,iyear,imonth,iday,extended,country_txt,region_txt,provstate,city,latitude,longitude,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1_txt,targtype1_txt,targsubtype1_txt,corp1,target1,natlty1_txt,gname,guncertain1,individual,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,ishostkid
89,197002230003,1970,2,23,0,United States,North America,Nebraska,South Sioux City,42.47031,-96.413949,1,1,1,0.0,1.0,1,0,Bombing/Explosion,Utilities,Electricity,,Power Transmission Pole in the Dakota City/Sioux City area,United States,Strikers,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,197002230004,1970,2,23,0,United States,North America,Nebraska,South Sioux City,42.47031,-96.413949,1,1,1,0.0,1.0,1,0,Bombing/Explosion,Utilities,Electricity,,Power Transmission Pole in the Dakota City/Sioux City area,United States,Strikers,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,197002230005,1970,2,23,0,United States,North America,Arizona,Tucson,32.222232,-110.925752,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Selective Service,"Selective Service Headquarters, Tucson Arizona.",United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,197002240002,1970,2,24,0,United States,North America,Colorado,Denver,39.758968,-104.876305,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Named Civilian,,Wilfred Keyes,United States,White extremists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,197002240003,1970,2,24,0,United States,North America,Illinois,Champaign,40.101952,-88.227161,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Military,Military Recruiting Station/Academy,R.O.T.C.,"R.O.T.C., University of Illinois",United States,Student Radicals,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,197002270001,1970,2,27,0,United States,North America,Colorado,Boulder,40.007581,-105.265942,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Educational Institution,School/University/Educational Building,University of Colorado,Institute of Behavioral Sciences,United States,Student Radicals,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,197002280001,1970,2,28,0,Jordan,Middle East & North Africa,Khalil,Hebron,31.530243,35.094162,1,1,1,-9.0,0.0,1,0,Armed Assault,Tourists,Tour Bus/Van,,Tourist Bus,Jordan,Unknown,0.0,0,,,,,,,0.0
96,197003000001,1970,3,0,0,Philippines,Southeast Asia,Metropolitian Manila,Manila,14.596051,120.978666,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,,U.S. Embassy,United States,Unknown,0.0,0,0.0,,,0.0,,,0.0
97,197003010001,1970,3,1,0,Italy,Western Europe,Lazio,Rome,41.890961,12.490069,1,1,1,0.0,0.0,0,0,Bombing/Explosion,Airports & Aircraft,Aircraft (not at an airport),,Ethopian Airliner,Ethiopia,Eritrean Liberation Front,0.0,0,0.0,,,0.0,,,0.0
98,197003010005,1970,3,1,0,United States,North America,Colorado,Boulder,40.007581,-105.265942,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Military,Military Recruiting Station/Academy,R.O.T.C.,Air Force R.O.T.C. at University of Colorado,United States,Student Radicals,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,197003010006,1970,3,1,0,United States,North America,Colorado,Colorado Springs,38.864281,-104.778412,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Military,Military Barracks/Base/Headquarters/Checkpost,Selective Service,"Selective Service Headquarters, Colorado Springs",United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,197003010007,1970,3,1,0,United States,North America,Colorado,Boulder,40.007581,-105.265942,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Police,Police Patrol (including vehicles and convoys),University of Colorado Police,Police Car,United States,Student Radicals,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,197003010008,1970,3,1,0,United States,North America,Colorado,Boulder,40.014986,-105.270546,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Boulder Police Department,Police Car,United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,197003020001,1970,3,2,0,United States,North America,Ohio,Cleveland,41.479561,-81.675461,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Named Civilian,,Frank Schaeffer,United States,Black Nationalists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,197003030001,1970,3,3,0,Spain,Western Europe,Unknown,Unknown,,,1,1,1,0.0,0.0,0,0,Hostage Taking (Kidnapping),Government (General),Politician or Political Party Movement/Meeting/Rally,Spanish Govt.,"Garrigues, permanent spanish delegaet to Unesco",Spain,1st of May Group,0.0,0,0.0,,,0.0,,,1.0
104,197003030002,1970,3,3,0,United States,North America,Colorado,Denver,39.758968,-104.876305,1,1,1,1.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Vehicles/Transportation,Foreign Vehicles,Foreign cars painted red,,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,197003030003,1970,3,3,0,United States,North America,Washington,Seattle,47.610786,-122.331306,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Post Office,Post Office in Seattle's University District,United States,Student Radicals,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,197003040001,1970,3,4,0,United States,North America,California,Oakland,37.791927,-122.225906,1,1,1,0.0,0.0,0,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,US Military,Oakland Army Base,United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,197003040002,1970,3,4,0,United States,North America,California,Martinez,38.019304,-122.134062,1,1,1,1.0,0.0,0,0,Bombing/Explosion,Transportation,Train/Train Tracks/Trolley,Railroad car,,United States,Unknown,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,197003040003,1970,3,4,0,United States,North America,Colorado,Denver,39.758968,-104.876305,1,1,1,1.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Vehicles/Transportation,Foreign Vehicles,Foreign cars painted red,,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,197003050001,1970,3,5,0,United States,North America,Washington,Seattle,47.610786,-122.331306,1,1,1,1.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Post Office,University District Post Office,United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,197003050002,1970,3,5,0,United States,North America,Colorado,Denver,39.758968,-104.876305,1,1,1,1.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Vehicles/Transportation,Foreign Vehicles,Foreign cars painted red,,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,197003050003,1970,3,5,0,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,1,1,1,0.0,0.0,1,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",US Navy,Two members of the United States Navy,United States,Armed Commandos of Liberation,1.0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
112,197003060001,1970,3,6,1,Guatemala,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,1,1,0.0,0.0,1,0,Hostage Taking (Kidnapping),Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",State Dept,"Sean Holley, U.S. labor attache, U.S. embassy",United States,Rebel Armed Forces of Guatemala (FAR),0.0,0,0.0,,,0.0,,,1.0
113,197003060003,1970,3,6,0,United States,North America,Michigan,Detroit,42.331685,-83.047924,1,1,1,0.0,1.0,0,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Detroit Police Department,Detroit Police Department Building,United States,"Weather Underground, Weathermen",1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,197003060004,1970,3,6,0,United States,North America,Michigan,Detroit,42.331685,-83.047924,1,1,1,0.0,1.0,0,0,Bombing/Explosion,Police,Police Security Forces/Officers,Detroit Police Department,Detroit Police Officers Association,United States,"Weather Underground, Weathermen",1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,197003090001,1970,3,9,0,United States,North America,California,Berkeley,37.874043,-122.280022,1,1,1,-9.0,0.0,1,0,Facility/Infrastructure Attack,Educational Institution,School/University/Educational Building,"University of California, Berkeley",Library,United States,Unknown,0.0,0,0.0,,,0.0,,,0.0
116,197003090003,1970,3,9,0,United States,North America,Alabama,Ashville,33.83651,-86.254749,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Religion Identified,,Black Muslims,United States,Ku Klux Klan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,197003090004,1970,3,9,0,United States,North America,Connecticut,Bridgeport,41.18188,-73.191269,1,1,1,1.0,0.0,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Place of Worship,African American Church,Shiloh Baptist Church,United States,White extremists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,197003090005,1970,3,9,0,United States,North America,New Mexico,Albuquerque,35.084319,-106.619781,1,1,1,0.0,0.0,0,0,Bombing/Explosion,Military,Military Recruiting Station/Academy,R.O.T.C.,Air Force R.O.T.C. at University of New Mexico,United States,White extremists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,197003090006,1970,3,9,0,United States,North America,Maryland,Bel Air,39.53894,-76.348479,1,1,1,0.0,0.0,0,0,Bombing/Explosion,Unknown,,,,United States,Black Nationalists,1.0,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
120,197003100001,1970,3,10,0,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,1,1,1,0.0,0.0,0,0,Bombing/Explosion,Government (General),Judge/Attorney/Court,,Court Building (Amstgericht),Germany,Unknown,0.0,0,0.0,,,0.0,,,0.0
121,197003100002,1970,3,10,0,United States,North America,Maryland,Cambridge,38.563122,-76.078063,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Judge/Attorney/Court,,Dorchester County Courthouse,United States,Left-Wing Militants,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,197003100003,1970,3,10,0,United States,North America,California,San Francisco,37.755363,-122.443352,1,1,1,0.0,0.0,0,0,Facility/Infrastructure Attack,Business,,,Office of S. I. Hayakawa,United States,Student Radicals,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,197003110001,1970,3,11,1,Brazil,South America,Sao Paulo,Sao Paulo,-23.550711,-46.633475,1,1,1,0.0,0.0,1,0,Hostage Taking (Kidnapping),Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",Japanese govt,"Nobico Okushi, Japanese consul general, Sao PAulo",Japan,Popular Revolutionary Vanguard (VPR),0.0,0,0.0,,,0.0,,,1.0
124,197003110002,1970,3,11,0,United States,North America,Illinois,Champaign,40.102408,-88.227159,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Military,Military Recruiting Station/Academy,Army and Air Force Recruiting Station,"Army and Air Force Recruiting Station, University of Illinois",United States,Student Radicals,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,197003120001,1970,3,12,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,1.0,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,,general telephone and electronics,United States,Revolutionary Force 9,0.0,0,0.0,,,0.0,,,0.0
126,197003120002,1970,3,12,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,1.0,1,0,Bombing/Explosion,Business,Multinational Corporation,,IBM,United States,Revolutionary Force 9,0.0,0,0.0,,,0.0,,,0.0
127,197003120003,1970,3,12,0,United States,North America,Illinois,Chicago,41.842602,-87.681229,1,1,1,1.0,1.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Chicago Police,Chicago Police Car,United States,Black Nationalists,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,197003120004,1970,3,12,0,United States,North America,Illinois,Chicago,41.842602,-87.681229,1,1,1,1.0,1.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Chicago Police,Chicago Police Car,United States,Black Nationalists,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,197003120005,1970,3,12,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,1.0,1,0,Bombing/Explosion,Business,Gas/Oil/Electric,Mobile Oil Company,Mobil Oil Company Building,United States,Revolutionary Force 9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,197003130001,1970,3,13,0,United States,North America,Wisconsin,Appleton,44.260288,-88.397455,1,1,1,0.0,1.0,1,0,Facility/Infrastructure Attack,Military,Military Recruiting Station/Academy,R.O.T.C.,R.O.T.C. at Lawrence University,United States,Student Radicals,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,197003130002,1970,3,13,0,United States,North America,Wisconsin,Appleton,44.268598,-88.42844,1,1,1,0.0,1.0,1,0,Facility/Infrastructure Attack,Educational Institution,School/University/Educational Building,,Appleton West High School,United States,Student Radicals,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,197003140001,1970,3,14,1,Ethiopia,Sub-Saharan Africa,Unknown,Unknown,,,1,1,1,0.0,0.0,1,0,Hostage Taking (Kidnapping),Journalists & Media,Newspaper Journalist/Staff/Facility,National geographic society,Film crew,International,Eritrean Liberation Front,0.0,0,0.0,,,0.0,,,1.0
133,197003140002,1970,3,14,0,Egypt,Middle East & North Africa,Alexandria,Alexandria,31.198056,29.919167,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Airports & Aircraft,Aircraft (not at an airport),,United Arab Airlines Flight Antonov 24 Acft,Egypt,Unknown,0.0,0,0.0,,,2.0,,,0.0
134,197003140003,1970,3,14,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,0.0,0,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,US Military,Army Reserve Building,United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,197003140004,1970,3,14,1,United States,North America,California,Long Beach,33.766725,-118.192399,1,1,1,0.0,0.0,1,0,Hijacking,Military,Military Maritime,US Military,SS Columbia Eagle,United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
136,197003150001,1970,3,15,0,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,Department Store,Kresge's Department Store,United States,Puerto Rican Nationalists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,197003150002,1970,3,15,0,United States,North America,Montana,Billings,45.783975,-108.505794,1,1,1,1.0,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Billings Police,Billings Police car,United States,Unknown,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,197003160001,1970,3,16,0,United States,North America,California,San Bernardino,34.105245,-117.294124,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Government (General),Politician or Political Party Movement/Meeting/Rally,Black San Bernardino Councilman,Norris Gregory,United States,White extremists,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
139,197003170002,1970,3,17,0,United States,North America,California,Los Angeles,34.097866,-118.407379,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Educational Institution,School/University/Educational Building,"Roosevelt High School, Los Angeles","Administration offices, Roosevelt High School",United States,Chicano Liberation Front,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,197003180001,1970,3,18,0,United States,North America,Ohio,Lockland,39.226835,-84.453309,1,1,1,1.0,0.0,1,0,Bombing/Explosion,Utilities,,Transformer,Cincinnati Gas & Electric Company Booster Station,United States,Unknown,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,197003200001,1970,3,20,0,United States,North America,Oregon,Portland,45.511795,-122.675629,1,1,1,0.0,0.0,0,0,Bombing/Explosion,Military,Military Recruiting Station/Academy,US Military,United States Army Reserve Training Center in Portland Oregon,United States,White extremists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,197003200002,1970,3,20,0,United States,North America,Michigan,Detroit,42.331685,-83.047924,1,1,1,1.0,0.0,1,0,Assassination,Private Citizens & Property,Named Civilian,Michigan Civil Rights Commission,Burton I. Gordin,United States,White extremists,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
143,197003210001,1970,3,21,0,United States,North America,District of Columbia,Washington,38.908642,-77.015381,1,1,1,0.0,0.0,0,0,Bombing/Explosion,Government (General),Head of State,President of the United States,President Richard Nixon,United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,197003210002,1970,3,21,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,1.0,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,Department Store,Bloomingdale's Department Store,United States,Puerto Rican Resistance Movement,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,197003210003,1970,3,21,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,1.0,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,Department Store,Alexander's Department Store,United States,Puerto Rican Resistance Movement,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
146,197003220001,1970,3,22,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,1.0,1,0,Bombing/Explosion,Business,Bank/Commerce,Stock Brokerage,"Nagler, Weissman & Company",United States,Black Panthers,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,197003220002,1970,3,22,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,1.0,0,0,Bombing/Explosion,Business,Bank/Commerce,Chase-Manhattan Bank,"Chase-Manhattan Bank, Bronx branch",United States,Black Panthers,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,197003220003,1970,3,22,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,1.0,1,0,Bombing/Explosion,Business,Entertainment/Cultural/Stadium/Casino,Discotheque,Electric  Circus,United States,Black Panthers,1.0,0,0.0,0.0,0.0,17.0,17.0,0.0,0.0
149,197003230001,1970,3,23,0,United States,North America,Florida,Orlando,28.538235,-81.377389,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Labor Union Related,United Brotherhood of Carpenters and Joiners,Local 1765 Orlando Headquarters,United States,Strikers,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,197003240001,1970,3,24,0,Philippines,Southeast Asia,Pampanga,Angeles,15.153002,120.591942,1,1,0,1.0,0.0,1,0,Unknown,Military,"Military Personnel (soldiers, troops, officers, forces)",U.S. Air Force,officer,United States,Unknown,0.0,0,1.0,1.0,,0.0,0.0,,0.0
151,197003240002,1970,3,24,1,Dominican Republic,Central America & Caribbean,National,Santo Domingo,18.456792,-69.951164,1,1,0,1.0,0.0,1,0,Hostage Taking (Kidnapping),Military,"Military Personnel (soldiers, troops, officers, forces)",U.S. Air force,"Lt. Col. Donal J. Crowley, U.S. Air attache",United States,Dominican Popular Movement (MPD),0.0,0,0.0,,,0.0,,,1.0
152,197003240003,1970,3,24,1,Argentina,South America,Corrientes,Ituzaingo,-27.583246,-56.683334,1,1,1,0.0,0.0,1,0,Hostage Taking (Kidnapping),Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",Paraguayan government,"Waldemar Sanchez, paraguayan consul, Buenos Aires",Paraguay,Argentine Liberation Front (FAL),0.0,0,0.0,,,0.0,,,1.0
